"SalesOrderDetailID","CarrierTrackingNumber","OrderQty","ProductID","SpecialOfferID","UnitPrice","LineTotal","ModifiedDate"
32211,"6C30-435D-9D",6,712,1,5.1865,31.119,"2003-05-01 00:00:00"
32212,"6C30-435D-9D",7,707,1,20.1865,141.3055,"2003-05-01 00:00:00"
32213,"6C30-435D-9D",1,738,1,183.9382,183.9382,"2003-05-01 00:00:00"
32214,"6C30-435D-9D",1,795,1,1308.9375,1308.9375,"2003-05-01 00:00:00"
32215,"6C30-435D-9D",5,714,1,28.8404,144.202,"2003-05-01 00:00:00"
32216,"6C30-435D-9D",3,798,1,600.2625,1800.7875,"2003-05-01 00:00:00"
32217,"6C30-435D-9D",4,759,1,469.794,1879.176,"2003-05-01 00:00:00"
32218,"6C30-435D-9D",3,843,1,15.0,45.0,"2003-05-01 00:00:00"
32219,"6C30-435D-9D",4,791,1,1466.01,5864.04,"2003-05-01 00:00:00"
32220,"6C30-435D-9D",1,794,1,1308.9375,1308.9375,"2003-05-01 00:00:00"
32221,"6C30-435D-9D",2,820,1,198.036,396.072,"2003-05-01 00:00:00"
32222,"6C30-435D-9D",5,835,1,324.4527,1622.2635,"2003-05-01 00:00:00"
32223,"6C30-435D-9D",2,767,1,469.794,939.588,"2003-05-01 00:00:00"
32224,"6C30-435D-9D",5,769,1,469.794,2348.97,"2003-05-01 00:00:00"
32225,"6C30-435D-9D",1,800,1,600.2625,600.2625,"2003-05-01 00:00:00"
32226,"6C30-435D-9D",6,849,1,35.994,215.964,"2003-05-01 00:00:00"
32227,"6C30-435D-9D",4,797,1,600.2625,2401.05,"2003-05-01 00:00:00"
32228,"6C30-435D-9D",1,855,1,53.994,53.994,"2003-05-01 00:00:00"
32229,"6C30-435D-9D",2,768,1,469.794,939.588,"2003-05-01 00:00:00"
32230,"6C30-435D-9D",3,764,1,469.794,1409.382,"2003-05-01 00:00:00"
32231,"6C30-435D-9D",6,859,1,14.1289,84.7734,"2003-05-01 00:00:00"
32232,"6C30-435D-9D",5,854,1,44.994,224.97,"2003-05-01 00:00:00"
32233,"6C30-435D-9D",2,822,1,324.4527,648.9054,"2003-05-01 00:00:00"
32234,"6C30-435D-9D",3,826,1,67.539,202.617,"2003-05-01 00:00:00"
32235,"6C30-435D-9D",4,715,1,28.8404,115.3616,"2003-05-01 00:00:00"
32236,"6C30-435D-9D",1,789,1,1466.01,1466.01,"2003-05-01 00:00:00"
32237,"6C30-435D-9D",4,856,1,53.994,215.976,"2003-05-01 00:00:00"
32238,"6C30-435D-9D",1,729,1,202.332,202.332,"2003-05-01 00:00:00"
32239,"6C30-435D-9D",1,813,1,65.6018,65.6018,"2003-05-01 00:00:00"
32240,"6C30-435D-9D",3,790,1,1466.01,4398.03,"2003-05-01 00:00:00"
32241,"6C30-435D-9D",1,844,1,11.994,11.994,"2003-05-01 00:00:00"
32242,"6C30-435D-9D",1,819,1,149.031,149.031,"2003-05-01 00:00:00"
32243,"6C30-435D-9D",3,722,1,183.9382,551.8146,"2003-05-01 00:00:00"
32244,"6C30-435D-9D",2,852,1,44.994,89.988,"2003-05-01 00:00:00"
32245,"6C30-435D-9D",5,726,1,202.332,1011.66,"2003-05-01 00:00:00"
32246,"6C30-435D-9D",2,801,1,600.2625,1200.525,"2003-05-01 00:00:00"
32247,"6C30-435D-9D",3,762,1,469.794,1409.382,"2003-05-01 00:00:00"
32248,"6C30-435D-9D",2,766,1,469.794,939.588,"2003-05-01 00:00:00"
32249,"6C30-435D-9D",2,711,1,20.1865,40.373,"2003-05-01 00:00:00"
32250,"6C30-435D-9D",3,708,1,20.1865,60.5595,"2003-05-01 00:00:00"
32251,"6C30-435D-9D",2,792,1,1308.9375,2617.875,"2003-05-01 00:00:00"
32252,"6C30-435D-9D",3,765,1,469.794,1409.382,"2003-05-01 00:00:00"
32253,"6C30-435D-9D",1,730,1,202.332,202.332,"2003-05-01 00:00:00"
32254,"6C30-435D-9D",1,716,1,28.8404,28.8404,"2003-05-01 00:00:00"
32255,"6C30-435D-9D",4,761,1,469.794,1879.176,"2003-05-01 00:00:00"
32256,"5A1A-4C41-B9",1,762,1,469.794,469.794,"2003-05-01 00:00:00"
32257,"5A1A-4C41-B9",1,761,1,469.794,469.794,"2003-05-01 00:00:00"
32258,"5A1A-4C41-B9",5,760,1,469.794,2348.97,"2003-05-01 00:00:00"
32259,"5A1A-4C41-B9",2,835,1,324.4527,648.9054,"2003-05-01 00:00:00"
32260,"5A1A-4C41-B9",2,770,1,469.794,939.588,"2003-05-01 00:00:00"
32261,"5A1A-4C41-B9",1,826,1,67.539,67.539,"2003-05-01 00:00:00"
32262,"5A1A-4C41-B9",1,715,1,28.8404,28.8404,"2003-05-01 00:00:00"
32263,"5A1A-4C41-B9",1,852,1,44.994,44.994,"2003-05-01 00:00:00"
32264,"5A1A-4C41-B9",5,712,1,5.1865,25.9325,"2003-05-01 00:00:00"
32265,"5A1A-4C41-B9",1,763,1,469.794,469.794,"2003-05-01 00:00:00"
32266,"7D68-4CDB-B2",1,783,1,1229.4589,1229.4589,"2003-05-01 00:00:00"
32267,"1C89-42AC-9B",1,760,1,469.794,469.794,"2003-05-01 00:00:00"
32268,"1C89-42AC-9B",2,716,1,28.8404,57.6808,"2003-05-01 00:00:00"
32269,"78AA-40D5-B3",6,863,1,22.794,136.764,"2003-05-01 00:00:00"
32270,"78AA-40D5-B3",1,854,1,44.994,44.994,"2003-05-01 00:00:00"
32271,"78AA-40D5-B3",4,862,1,22.794,91.176,"2003-05-01 00:00:00"
32272,"78AA-40D5-B3",2,861,1,22.794,45.588,"2003-05-01 00:00:00"
32273,"78AA-40D5-B3",1,782,1,1229.4589,1229.4589,"2003-05-01 00:00:00"
32274,"78AA-40D5-B3",6,715,1,28.8404,173.0424,"2003-05-01 00:00:00"
32275,"78AA-40D5-B3",2,712,1,5.1865,10.373,"2003-05-01 00:00:00"
32276,"A828-45A2-8B",9,780,1,1242.8518,11185.6662,"2003-05-01 00:00:00"
32277,"A828-45A2-8B",4,825,1,196.329,785.316,"2003-05-01 00:00:00"
32278,"A828-45A2-8B",6,786,1,647.994,3887.964,"2003-05-01 00:00:00"
32279,"A828-45A2-8B",4,810,1,65.6018,262.4072,"2003-05-01 00:00:00"
32280,"A828-45A2-8B",7,779,1,1242.8518,8699.9626,"2003-05-01 00:00:00"
32281,"A828-45A2-8B",5,809,1,33.7745,168.8725,"2003-05-01 00:00:00"
32282,"A828-45A2-8B",5,815,1,36.447,182.235,"2003-05-01 00:00:00"
32283,"A828-45A2-8B",3,861,1,22.794,68.382,"2003-05-01 00:00:00"
32284,"A828-45A2-8B",6,832,1,209.256,1255.536,"2003-05-01 00:00:00"
32285,"A828-45A2-8B",2,814,1,209.256,418.512,"2003-05-01 00:00:00"
32286,"A828-45A2-8B",6,743,1,736.1455,4416.873,"2003-05-01 00:00:00"
32287,"A828-45A2-8B",4,748,1,744.2727,2977.0908,"2003-05-01 00:00:00"
32288,"A828-45A2-8B",7,783,1,1229.4589,8606.2123,"2003-05-01 00:00:00"
32289,"A828-45A2-8B",4,782,1,1229.4589,4917.8356,"2003-05-01 00:00:00"
32290,"A828-45A2-8B",4,823,1,52.647,210.588,"2003-05-01 00:00:00"
32291,"A828-45A2-8B",3,781,1,1242.8518,3728.5554,"2003-05-01 00:00:00"
32292,"A828-45A2-8B",3,816,1,125.415,376.245,"2003-05-01 00:00:00"
32293,"A828-45A2-8B",8,785,1,647.994,5183.952,"2003-05-01 00:00:00"
32294,"A828-45A2-8B",8,787,1,647.994,5183.952,"2003-05-01 00:00:00"
32295,"A828-45A2-8B",3,824,1,141.615,424.845,"2003-05-01 00:00:00"
32296,"A828-45A2-8B",5,784,1,1229.4589,6147.2945,"2003-05-01 00:00:00"
32297,"A828-45A2-8B",4,831,1,209.256,837.024,"2003-05-01 00:00:00"
32298,"A828-45A2-8B",23,862,3,20.8945,456.544825,"2003-05-01 00:00:00"
32299,"A828-45A2-8B",10,788,1,647.994,6479.94,"2003-05-01 00:00:00"
32300,"A828-45A2-8B",44,863,5,17.0955,639.3717,"2003-05-01 00:00:00"
32301,"A828-45A2-8B",3,817,1,180.129,540.387,"2003-05-01 00:00:00"
32302,"3EE5-426C-86",1,798,1,600.2625,600.2625,"2003-05-01 00:00:00"
32303,"E0A6-4CFA-90",1,766,1,469.794,469.794,"2003-05-01 00:00:00"
32304,"E0A6-4CFA-90",3,799,1,600.2625,1800.7875,"2003-05-01 00:00:00"
32305,"E0A6-4CFA-90",1,762,1,469.794,469.794,"2003-05-01 00:00:00"
32306,"E0A6-4CFA-90",6,852,1,44.994,269.964,"2003-05-01 00:00:00"
32307,"E0A6-4CFA-90",1,769,1,469.794,469.794,"2003-05-01 00:00:00"
32308,"E0A6-4CFA-90",1,729,1,202.332,202.332,"2003-05-01 00:00:00"
32309,"E0A6-4CFA-90",1,763,1,469.794,469.794,"2003-05-01 00:00:00"
32310,"E0A6-4CFA-90",1,708,1,20.1865,20.1865,"2003-05-01 00:00:00"
32311,"E0A6-4CFA-90",2,789,1,1466.01,2932.02,"2003-05-01 00:00:00"
32312,"E0A6-4CFA-90",1,767,1,469.794,469.794,"2003-05-01 00:00:00"
32313,"E0A6-4CFA-90",2,856,1,53.994,107.988,"2003-05-01 00:00:00"
32314,"E0A6-4CFA-90",2,768,1,469.794,939.588,"2003-05-01 00:00:00"
32315,"E0A6-4CFA-90",1,738,1,183.9382,183.9382,"2003-05-01 00:00:00"
32316,"E0A6-4CFA-90",4,759,1,469.794,1879.176,"2003-05-01 00:00:00"
32317,"E0A6-4CFA-90",2,711,1,20.1865,40.373,"2003-05-01 00:00:00"
32318,"E0A6-4CFA-90",2,761,1,469.794,939.588,"2003-05-01 00:00:00"
32319,"E0A6-4CFA-90",2,843,1,15.0,30.0,"2003-05-01 00:00:00"
32320,"E0A6-4CFA-90",3,820,1,198.036,594.108,"2003-05-01 00:00:00"
32321,"E0A6-4CFA-90",3,844,1,11.994,35.982,"2003-05-01 00:00:00"
32322,"E0A6-4CFA-90",1,801,1,600.2625,600.2625,"2003-05-01 00:00:00"
32323,"E0A6-4CFA-90",3,859,1,14.1289,42.3867,"2003-05-01 00:00:00"
32324,"E0A6-4CFA-90",4,795,1,1308.9375,5235.75,"2003-05-01 00:00:00"
32325,"E0A6-4CFA-90",3,764,1,469.794,1409.382,"2003-05-01 00:00:00"
32326,"E0A6-4CFA-90",2,854,1,44.994,89.988,"2003-05-01 00:00:00"
32327,"E0A6-4CFA-90",5,707,1,20.1865,100.9325,"2003-05-01 00:00:00"
32328,"E0A6-4CFA-90",3,797,1,600.2625,1800.7875,"2003-05-01 00:00:00"
32329,"E0A6-4CFA-90",4,826,1,67.539,270.156,"2003-05-01 00:00:00"
32330,"E0A6-4CFA-90",2,715,1,28.8404,57.6808,"2003-05-01 00:00:00"
32331,"E0A6-4CFA-90",2,770,1,469.794,939.588,"2003-05-01 00:00:00"
32332,"E0A6-4CFA-90",4,793,1,1308.9375,5235.75,"2003-05-01 00:00:00"
32333,"E0A6-4CFA-90",5,725,1,202.332,1011.66,"2003-05-01 00:00:00"
32334,"E0A6-4CFA-90",2,760,1,469.794,939.588,"2003-05-01 00:00:00"
32335,"E0A6-4CFA-90",1,835,1,324.4527,324.4527,"2003-05-01 00:00:00"
32336,"E0A6-4CFA-90",2,792,1,1308.9375,2617.875,"2003-05-01 00:00:00"
32337,"E0A6-4CFA-90",2,794,1,1308.9375,2617.875,"2003-05-01 00:00:00"
32338,"E0A6-4CFA-90",3,714,1,28.8404,86.5212,"2003-05-01 00:00:00"
32339,"E0A6-4CFA-90",4,712,1,5.1865,20.746,"2003-05-01 00:00:00"
32340,"E0A6-4CFA-90",5,790,1,1466.01,7330.05,"2003-05-01 00:00:00"
32341,"E0A6-4CFA-90",3,798,1,600.2625,1800.7875,"2003-05-01 00:00:00"
32342,"E0A6-4CFA-90",1,849,1,35.994,35.994,"2003-05-01 00:00:00"
32343,"8358-4E59-86",1,748,1,744.2727,744.2727,"2003-05-01 00:00:00"
32344,"E0C8-4640-8C",2,726,1,202.332,404.664,"2003-05-01 00:00:00"
32345,"E0C8-4640-8C",1,725,1,202.332,202.332,"2003-05-01 00:00:00"
32346,"E0C8-4640-8C",1,730,1,202.332,202.332,"2003-05-01 00:00:00"
32347,"E0C8-4640-8C",1,836,1,324.4527,324.4527,"2003-05-01 00:00:00"
32348,"E0C8-4640-8C",5,722,1,183.9382,919.691,"2003-05-01 00:00:00"
32349,"E0C8-4640-8C",2,813,1,65.6018,131.2036,"2003-05-01 00:00:00"
32350,"CB18-47E8-8B",1,783,1,1229.4589,1229.4589,"2003-05-01 00:00:00"
32351,"CB18-47E8-8B",3,782,1,1229.4589,3688.3767,"2003-05-01 00:00:00"
32352,"CB18-47E8-8B",9,863,1,22.794,205.146,"2003-05-01 00:00:00"
32353,"CB18-47E8-8B",1,712,1,5.1865,5.1865,"2003-05-01 00:00:00"
32354,"BB3F-4E95-B8",6,854,1,44.994,269.964,"2003-05-01 00:00:00"
32355,"BB3F-4E95-B8",4,715,1,28.8404,115.3616,"2003-05-01 00:00:00"
32356,"BB3F-4E95-B8",8,770,1,469.794,3758.352,"2003-05-01 00:00:00"
32357,"BB3F-4E95-B8",2,765,1,469.794,939.588,"2003-05-01 00:00:00"
32358,"BB3F-4E95-B8",1,762,1,469.794,469.794,"2003-05-01 00:00:00"
32359,"BB3F-4E95-B8",4,760,1,469.794,1879.176,"2003-05-01 00:00:00"
32360,"BB3F-4E95-B8",4,826,1,67.539,270.156,"2003-05-01 00:00:00"
32361,"BB3F-4E95-B8",2,763,1,469.794,939.588,"2003-05-01 00:00:00"
32362,"BB3F-4E95-B8",7,712,1,5.1865,36.3055,"2003-05-01 00:00:00"
32363,"BB3F-4E95-B8",6,761,1,469.794,2818.764,"2003-05-01 00:00:00"
32364,"A5F8-42BE-8F",1,826,1,67.539,67.539,"2003-05-01 00:00:00"
32365,"A5F8-42BE-8F",2,761,1,469.794,939.588,"2003-05-01 00:00:00"
32366,"A5F8-42BE-8F",2,854,1,44.994,89.988,"2003-05-01 00:00:00"
32367,"A5F8-42BE-8F",2,763,1,469.794,939.588,"2003-05-01 00:00:00"
32368,"A5F8-42BE-8F",1,852,1,44.994,44.994,"2003-05-01 00:00:00"
32369,"A5F8-42BE-8F",1,765,1,469.794,469.794,"2003-05-01 00:00:00"
32370,"5267-4442-A3",1,836,1,324.4527,324.4527,"2003-05-01 00:00:00"
32371,"F690-47C5-84",4,854,1,44.994,179.976,"2003-05-01 00:00:00"
32372,"F690-47C5-84",6,863,1,22.794,136.764,"2003-05-01 00:00:00"
32373,"F690-47C5-84",2,712,1,5.1865,10.373,"2003-05-01 00:00:00"
32374,"F690-47C5-84",2,862,1,22.794,45.588,"2003-05-01 00:00:00"
32375,"F690-47C5-84",2,715,1,28.8404,57.6808,"2003-05-01 00:00:00"
32376,"F690-47C5-84",1,861,1,22.794,22.794,"2003-05-01 00:00:00"
32377,"7938-4E14-A7",2,850,1,35.994,71.988,"2003-05-01 00:00:00"
32378,"7938-4E14-A7",3,781,1,1242.8518,3728.5554,"2003-05-01 00:00:00"
32379,"7938-4E14-A7",4,782,1,1229.4589,4917.8356,"2003-05-01 00:00:00"
32380,"7938-4E14-A7",2,857,1,53.994,107.988,"2003-05-01 00:00:00"
32381,"7938-4E14-A7",2,814,1,209.256,418.512,"2003-05-01 00:00:00"
32382,"7938-4E14-A7",5,832,1,209.256,1046.28,"2003-05-01 00:00:00"
32383,"7938-4E14-A7",2,862,1,22.794,45.588,"2003-05-01 00:00:00"
32384,"7938-4E14-A7",3,859,1,14.1289,42.3867,"2003-05-01 00:00:00"
32385,"7938-4E14-A7",2,714,1,28.8404,57.6808,"2003-05-01 00:00:00"
32386,"7938-4E14-A7",4,856,1,53.994,215.976,"2003-05-01 00:00:00"
32387,"7938-4E14-A7",2,807,1,74.838,149.676,"2003-05-01 00:00:00"
32388,"7938-4E14-A7",4,844,1,11.994,47.976,"2003-05-01 00:00:00"
32389,"7938-4E14-A7",6,855,1,53.994,323.964,"2003-05-01 00:00:00"
32390,"7938-4E14-A7",8,852,1,44.994,359.952,"2003-05-01 00:00:00"
32391,"7938-4E14-A7",4,716,1,28.8404,115.3616,"2003-05-01 00:00:00"
32392,"7938-4E14-A7",2,785,1,647.994,1295.988,"2003-05-01 00:00:00"
32393,"7938-4E14-A7",3,831,1,209.256,627.768,"2003-05-01 00:00:00"
32394,"7938-4E14-A7",5,788,1,647.994,3239.97,"2003-05-01 00:00:00"
32395,"7938-4E14-A7",2,784,1,1229.4589,2458.9178,"2003-05-01 00:00:00"
32396,"7938-4E14-A7",2,783,1,1229.4589,2458.9178,"2003-05-01 00:00:00"
32397,"7938-4E14-A7",13,711,2,19.5136,248.603264,"2003-05-01 00:00:00"
32398,"7938-4E14-A7",4,708,1,20.1865,80.746,"2003-05-01 00:00:00"
32399,"7938-4E14-A7",2,780,1,1242.8518,2485.7036,"2003-05-01 00:00:00"
32400,"7938-4E14-A7",1,804,1,137.694,137.694,"2003-05-01 00:00:00"
32401,"7938-4E14-A7",2,860,1,14.1289,28.2578,"2003-05-01 00:00:00"
32402,"7938-4E14-A7",5,743,1,736.1455,3680.7275,"2003-05-01 00:00:00"
32403,"7938-4E14-A7",2,815,1,36.447,72.894,"2003-05-01 00:00:00"
32404,"7938-4E14-A7",6,854,1,44.994,269.964,"2003-05-01 00:00:00"
32405,"7938-4E14-A7",2,808,1,24.2945,48.589,"2003-05-01 00:00:00"
32406,"7938-4E14-A7",10,715,1,28.8404,288.404,"2003-05-01 00:00:00"
32407,"7938-4E14-A7",14,712,2,5.0136,68.786592,"2003-05-01 00:00:00"
32408,"7938-4E14-A7",4,825,1,196.329,785.316,"2003-05-01 00:00:00"
32409,"7938-4E14-A7",3,824,1,141.615,424.845,"2003-05-01 00:00:00"
32410,"7938-4E14-A7",5,858,1,14.1289,70.6445,"2003-05-01 00:00:00"
32411,"7938-4E14-A7",2,853,1,44.994,89.988,"2003-05-01 00:00:00"
32412,"7938-4E14-A7",4,809,1,33.7745,135.098,"2003-05-01 00:00:00"
32413,"7938-4E14-A7",4,849,1,35.994,143.976,"2003-05-01 00:00:00"
32414,"7938-4E14-A7",4,707,1,20.1865,80.746,"2003-05-01 00:00:00"
32415,"7938-4E14-A7",1,786,1,647.994,647.994,"2003-05-01 00:00:00"
32416,"7938-4E14-A7",1,779,1,1242.8518,1242.8518,"2003-05-01 00:00:00"
32417,"7938-4E14-A7",3,841,1,35.994,107.982,"2003-05-01 00:00:00"
32418,"7938-4E14-A7",1,843,1,15.0,15.0,"2003-05-01 00:00:00"
32419,"7938-4E14-A7",1,742,1,744.2727,744.2727,"2003-05-01 00:00:00"
32420,"165A-47D3-A3",1,770,1,469.794,469.794,"2003-05-01 00:00:00"
32421,"165A-47D3-A3",1,711,1,20.1865,20.1865,"2003-05-01 00:00:00"
32422,"165A-47D3-A3",1,854,1,44.994,44.994,"2003-05-01 00:00:00"
32423,"165A-47D3-A3",1,760,1,469.794,469.794,"2003-05-01 00:00:00"
32424,"165A-47D3-A3",3,763,1,469.794,1409.382,"2003-05-01 00:00:00"
32425,"165A-47D3-A3",1,765,1,469.794,469.794,"2003-05-01 00:00:00"
32426,"165A-47D3-A3",1,852,1,44.994,44.994,"2003-05-01 00:00:00"
32427,"165A-47D3-A3",3,762,1,469.794,1409.382,"2003-05-01 00:00:00"
32428,"165A-47D3-A3",1,856,1,53.994,53.994,"2003-05-01 00:00:00"
32429,"165A-47D3-A3",4,715,1,28.8404,115.3616,"2003-05-01 00:00:00"
32430,"9C0C-42E0-B6",3,780,1,1242.8518,3728.5554,"2003-05-01 00:00:00"
32431,"9C0C-42E0-B6",2,808,1,24.2945,48.589,"2003-05-01 00:00:00"
32432,"9C0C-42E0-B6",2,784,1,1229.4589,2458.9178,"2003-05-01 00:00:00"
32433,"9C0C-42E0-B6",4,804,1,137.694,550.776,"2003-05-01 00:00:00"
32434,"9C0C-42E0-B6",3,814,1,209.256,627.768,"2003-05-01 00:00:00"
32435,"9C0C-42E0-B6",6,832,1,209.256,1255.536,"2003-05-01 00:00:00"
32436,"9C0C-42E0-B6",4,782,1,1229.4589,4917.8356,"2003-05-01 00:00:00"
32437,"9C0C-42E0-B6",1,748,1,744.2727,744.2727,"2003-05-01 00:00:00"
32438,"9C0C-42E0-B6",4,824,1,141.615,566.46,"2003-05-01 00:00:00"
32439,"9C0C-42E0-B6",2,779,1,1242.8518,2485.7036,"2003-05-01 00:00:00"
32440,"9C0C-42E0-B6",2,786,1,647.994,1295.988,"2003-05-01 00:00:00"
32441,"9C0C-42E0-B6",2,862,1,22.794,45.588,"2003-05-01 00:00:00"
32442,"9C0C-42E0-B6",6,831,1,209.256,1255.536,"2003-05-01 00:00:00"
32443,"9C0C-42E0-B6",2,742,1,744.2727,1488.5454,"2003-05-01 00:00:00"
32444,"9C0C-42E0-B6",5,747,1,736.1455,3680.7275,"2003-05-01 00:00:00"
32445,"9C0C-42E0-B6",4,783,1,1229.4589,4917.8356,"2003-05-01 00:00:00"
32446,"9C0C-42E0-B6",2,844,1,11.994,23.988,"2003-05-01 00:00:00"
32447,"9C0C-42E0-B6",2,825,1,196.329,392.658,"2003-05-01 00:00:00"
32448,"9C0C-42E0-B6",1,807,1,74.838,74.838,"2003-05-01 00:00:00"
32449,"9C0C-42E0-B6",2,802,1,88.932,177.864,"2003-05-01 00:00:00"
32450,"9C0C-42E0-B6",6,806,1,61.374,368.244,"2003-05-01 00:00:00"
32451,"9C0C-42E0-B6",2,781,1,1242.8518,2485.7036,"2003-05-01 00:00:00"
32452,"C5D2-4791-8E",1,718,1,780.8182,780.8182,"2003-05-01 00:00:00"
32453,"C5D2-4791-8E",1,799,1,600.2625,600.2625,"2003-05-01 00:00:00"
32454,"C5D2-4791-8E",1,764,1,469.794,469.794,"2003-05-01 00:00:00"
32455,"C5D2-4791-8E",4,717,1,780.8182,3123.2728,"2003-05-01 00:00:00"
32456,"F8D1-49E1-A5",2,819,1,149.031,298.062,"2003-05-01 00:00:00"
32457,"F8D1-49E1-A5",6,711,1,20.1865,121.119,"2003-05-01 00:00:00"
32458,"F8D1-49E1-A5",1,797,1,600.2625,600.2625,"2003-05-01 00:00:00"
32459,"F8D1-49E1-A5",2,857,1,53.994,107.988,"2003-05-01 00:00:00"
32460,"F8D1-49E1-A5",4,716,1,28.8404,115.3616,"2003-05-01 00:00:00"
32461,"F8D1-49E1-A5",2,852,1,44.994,89.988,"2003-05-01 00:00:00"
32462,"F8D1-49E1-A5",1,730,1,202.332,202.332,"2003-05-01 00:00:00"
32463,"F8D1-49E1-A5",2,726,1,202.332,404.664,"2003-05-01 00:00:00"
32464,"F8D1-49E1-A5",1,826,1,67.539,67.539,"2003-05-01 00:00:00"
32465,"F8D1-49E1-A5",3,761,1,469.794,1409.382,"2003-05-01 00:00:00"
32466,"F8D1-49E1-A5",1,838,1,780.8182,780.8182,"2003-05-01 00:00:00"
32467,"F8D1-49E1-A5",3,855,1,53.994,161.982,"2003-05-01 00:00:00"
32468,"F8D1-49E1-A5",1,860,1,14.1289,14.1289,"2003-05-01 00:00:00"
32469,"F8D1-49E1-A5",4,843,1,15.0,60.0,"2003-05-01 00:00:00"
32470,"F8D1-49E1-A5",5,849,1,35.994,179.97,"2003-05-01 00:00:00"
32471,"F8D1-49E1-A5",4,835,1,324.4527,1297.8108,"2003-05-01 00:00:00"
32472,"F8D1-49E1-A5",1,820,1,198.036,198.036,"2003-05-01 00:00:00"
32473,"F8D1-49E1-A5",12,715,2,27.879,327.85704,"2003-05-01 00:00:00"
32474,"F8D1-49E1-A5",2,714,1,28.8404,57.6808,"2003-05-01 00:00:00"
32475,"F8D1-49E1-A5",1,836,1,324.4527,324.4527,"2003-05-01 00:00:00"
32476,"F8D1-49E1-A5",5,841,1,35.994,179.97,"2003-05-01 00:00:00"
32477,"F8D1-49E1-A5",1,766,1,469.794,469.794,"2003-05-01 00:00:00"
32478,"F8D1-49E1-A5",8,712,1,5.1865,41.492,"2003-05-01 00:00:00"
32479,"F8D1-49E1-A5",1,822,1,324.4527,324.4527,"2003-05-01 00:00:00"
32480,"F8D1-49E1-A5",8,708,1,20.1865,161.492,"2003-05-01 00:00:00"
32481,"F8D1-49E1-A5",7,789,1,1466.01,10262.07,"2003-05-01 00:00:00"
32482,"F8D1-49E1-A5",1,725,1,202.332,202.332,"2003-05-01 00:00:00"
32483,"F8D1-49E1-A5",2,790,1,1466.01,2932.02,"2003-05-01 00:00:00"
32484,"F8D1-49E1-A5",7,844,1,11.994,83.958,"2003-05-01 00:00:00"
32485,"F8D1-49E1-A5",6,770,1,469.794,2818.764,"2003-05-01 00:00:00"
32486,"F8D1-49E1-A5",9,856,1,53.994,485.946,"2003-05-01 00:00:00"
32487,"F8D1-49E1-A5",2,765,1,469.794,939.588,"2003-05-01 00:00:00"
32488,"F8D1-49E1-A5",3,853,1,44.994,134.982,"2003-05-01 00:00:00"
32489,"F8D1-49E1-A5",6,793,1,1308.9375,7853.625,"2003-05-01 00:00:00"
32490,"F8D1-49E1-A5",2,858,1,14.1289,28.2578,"2003-05-01 00:00:00"
32491,"F8D1-49E1-A5",2,738,1,183.9382,367.8764,"2003-05-01 00:00:00"
32492,"F8D1-49E1-A5",1,718,1,780.8182,780.8182,"2003-05-01 00:00:00"
32493,"F8D1-49E1-A5",2,722,1,183.9382,367.8764,"2003-05-01 00:00:00"
32494,"F8D1-49E1-A5",2,764,1,469.794,939.588,"2003-05-01 00:00:00"
32495,"F8D1-49E1-A5",8,859,1,14.1289,113.0312,"2003-05-01 00:00:00"
32496,"F8D1-49E1-A5",3,760,1,469.794,1409.382,"2003-05-01 00:00:00"
32497,"F8D1-49E1-A5",3,801,1,600.2625,1800.7875,"2003-05-01 00:00:00"
32498,"F8D1-49E1-A5",1,717,1,780.8182,780.8182,"2003-05-01 00:00:00"
32499,"F8D1-49E1-A5",9,854,1,44.994,404.946,"2003-05-01 00:00:00"
32500,"F8D1-49E1-A5",2,707,1,20.1865,40.373,"2003-05-01 00:00:00"
32501,"F8D1-49E1-A5",1,850,1,35.994,35.994,"2003-05-01 00:00:00"
32502,"F8D1-49E1-A5",3,762,1,469.794,1409.382,"2003-05-01 00:00:00"
32503,"F8D1-49E1-A5",2,798,1,600.2625,1200.525,"2003-05-01 00:00:00"
32504,"F8D1-49E1-A5",3,768,1,469.794,1409.382,"2003-05-01 00:00:00"
32505,"BDA1-4B2C-BA",2,824,1,141.615,283.23,"2003-05-01 00:00:00"
32506,"1FB9-4638-B9",1,822,1,324.4527,324.4527,"2003-05-01 00:00:00"
32507,"5B02-4EAA-84",1,736,1,183.9382,183.9382,"2003-05-01 00:00:00"
32508,"0520-4AFB-BD",1,786,1,647.994,647.994,"2003-05-01 00:00:00"
32509,"0809-4DE4-93",3,849,1,35.994,107.982,"2003-05-01 00:00:00"
32510,"0809-4DE4-93",6,770,1,469.794,2818.764,"2003-05-01 00:00:00"
32511,"0809-4DE4-93",2,766,1,469.794,939.588,"2003-05-01 00:00:00"
32512,"0809-4DE4-93",4,855,1,53.994,215.976,"2003-05-01 00:00:00"
32513,"0809-4DE4-93",2,854,1,44.994,89.988,"2003-05-01 00:00:00"
32514,"0809-4DE4-93",4,725,1,202.332,809.328,"2003-05-01 00:00:00"
32515,"0809-4DE4-93",7,760,1,469.794,3288.558,"2003-05-01 00:00:00"
32516,"0809-4DE4-93",4,799,1,600.2625,2401.05,"2003-05-01 00:00:00"
32517,"0809-4DE4-93",3,730,1,202.332,606.996,"2003-05-01 00:00:00"
32518,"0809-4DE4-93",2,820,1,198.036,396.072,"2003-05-01 00:00:00"
